source_id,source_type,target_id,target_type,link_reason,owning_spec,status,source_file,source_line
SPEC-30,spec,FLOW-CS-SYNC-LONGPOLL,flow,owns_artifact,25,active,spec/framework/25-sequence-and-state-machine-catalog.md,28
SPEC-30,spec,FLOW-CS-UIA,flow,owns_artifact,25,active,spec/framework/25-sequence-and-state-machine-catalog.md,21
SPEC-30,spec,FLOW-FED-USER-KEYS,flow,owns_artifact,25,active,spec/framework/25-sequence-and-state-machine-catalog.md,56
SPEC-30,spec,IF-CS-001,contract,owns_artifact,23,active,spec/framework/23-interface-contract-catalog.md,45
SPEC-30,spec,IF-CS-002,contract,owns_artifact,23,active,spec/framework/23-interface-contract-catalog.md,46
SPEC-30,spec,IF-CS-003,contract,owns_artifact,23,active,spec/framework/23-interface-contract-catalog.md,50
SPEC-30,spec,IF-CS-004,contract,owns_artifact,23,active,spec/framework/23-interface-contract-catalog.md,51
SPEC-30,spec,IF-CS-005,contract,owns_artifact,23,active,spec/framework/23-interface-contract-catalog.md,47
SPEC-30,spec,IF-CS-006,contract,owns_artifact,23,active,spec/framework/23-interface-contract-catalog.md,57
SPEC-30,spec,IF-CS-007,contract,owns_artifact,23,active,spec/framework/23-interface-contract-catalog.md,58
SPEC-30,spec,IF-CS-008,contract,owns_artifact,23,active,spec/framework/23-interface-contract-catalog.md,59
SPEC-30,spec,IF-CS-009,contract,owns_artifact,23,active,spec/framework/23-interface-contract-catalog.md,48
SPEC-30,spec,IF-CS-010,contract,owns_artifact,23,active,spec/framework/23-interface-contract-catalog.md,60
SPEC-30,spec,IF-CS-011,contract,owns_artifact,23,active,spec/framework/23-interface-contract-catalog.md,61
SPEC-30,spec,IF-CS-012,contract,owns_artifact,23,active,spec/framework/23-interface-contract-catalog.md,62
SPEC-30,spec,IF-CS-013,contract,owns_artifact,23,active,spec/framework/23-interface-contract-catalog.md,63
SPEC-30,spec,IF-CS-014,contract,owns_artifact,23,active,spec/framework/23-interface-contract-catalog.md,64
SPEC-30,spec,IF-CS-015,contract,owns_artifact,23,active,spec/framework/23-interface-contract-catalog.md,65
SPEC-30,spec,IF-CS-016,contract,owns_artifact,23,active,spec/framework/23-interface-contract-catalog.md,66
SPEC-30,spec,IF-CS-017,contract,owns_artifact,23,active,spec/framework/23-interface-contract-catalog.md,67
SPEC-30,spec,IF-CS-018,contract,owns_artifact,23,active,spec/framework/23-interface-contract-catalog.md,68
SPEC-30,spec,IF-CS-019,contract,owns_artifact,23,active,spec/framework/23-interface-contract-catalog.md,69
SPEC-30,spec,IF-CS-020,contract,owns_artifact,23,active,spec/framework/23-interface-contract-catalog.md,70
SPEC-30,spec,IF-CS-040,contract,owns_artifact,23,active,spec/framework/23-interface-contract-catalog.md,87
SPEC-30,spec,IF-CS-041,contract,owns_artifact,23,active,spec/framework/23-interface-contract-catalog.md,88
SPEC-30,spec,IF-CS-042,contract,owns_artifact,23,active,spec/framework/23-interface-contract-catalog.md,89
SPEC-30,spec,IF-CS-043,contract,owns_artifact,23,active,spec/framework/23-interface-contract-catalog.md,90
SPEC-30,spec,IF-CS-044,contract,owns_artifact,23,active,spec/framework/23-interface-contract-catalog.md,91
SPEC-30,spec,IF-CS-045,contract,owns_artifact,23,active,spec/framework/23-interface-contract-catalog.md,92
SPEC-30,spec,IF-CS-054,contract,owns_artifact,23,active,spec/framework/23-interface-contract-catalog.md,114
SPEC-30,spec,IF-CS-055,contract,owns_artifact,23,active,spec/framework/23-interface-contract-catalog.md,115
SPEC-30,spec,IF-CS-059,contract,owns_artifact,23,active,spec/framework/23-interface-contract-catalog.md,119
SPEC-30,spec,IF-CS-060,contract,owns_artifact,23,active,spec/framework/23-interface-contract-catalog.md,120
SPEC-30,spec,IF-CS-062,contract,owns_artifact,23,active,spec/framework/23-interface-contract-catalog.md,122
SPEC-30,spec,IF-CS-063,contract,owns_artifact,23,active,spec/framework/23-interface-contract-catalog.md,123
SPEC-30,spec,IF-CS-064,contract,owns_artifact,23,active,spec/framework/23-interface-contract-catalog.md,124
SPEC-30,spec,IF-CS-065,contract,owns_artifact,23,active,spec/framework/23-interface-contract-catalog.md,125
SPEC-30,spec,IF-CS-066,contract,owns_artifact,23,active,spec/framework/23-interface-contract-catalog.md,49
SPEC-30,spec,IF-FED-007,contract,owns_artifact,23,active,spec/framework/23-interface-contract-catalog.md,148
SPEC-30,spec,IF-FED-008,contract,owns_artifact,23,active,spec/framework/23-interface-contract-catalog.md,149
SPEC-30,spec,IF-FED-009,contract,owns_artifact,23,active,spec/framework/23-interface-contract-catalog.md,150
SPEC-30,spec,IF-INT-ROOM-002,contract,owns_artifact,23,active,spec/framework/23-interface-contract-catalog.md,187
SPEC-30,spec,IF-INT-USER-001,contract,owns_artifact,23,active,spec/framework/23-interface-contract-catalog.md,180
SPEC-30,spec,IF-INT-USER-002,contract,owns_artifact,23,active,spec/framework/23-interface-contract-catalog.md,181
SPEC-30,spec,IF-INT-USER-003,contract,owns_artifact,23,active,spec/framework/23-interface-contract-catalog.md,182
SPEC-30,spec,IF-INT-USER-004,contract,owns_artifact,23,active,spec/framework/23-interface-contract-catalog.md,183
SPEC-30,spec,IF-INT-USER-005,contract,owns_artifact,23,active,spec/framework/23-interface-contract-catalog.md,184
SPEC-30,spec,IF-PUB-001,contract,owns_artifact,23,active,spec/framework/23-interface-contract-catalog.md,43
SPEC-30,spec,MX-CS-001,coverage,owns_artifact,12,active,spec/framework/12-matrix-protocol-compliance-profile.md,79
SPEC-30,spec,MX-CS-002,coverage,owns_artifact,12,active,spec/framework/12-matrix-protocol-compliance-profile.md,80
SPEC-30,spec,MX-CS-003,coverage,owns_artifact,12,active,spec/framework/12-matrix-protocol-compliance-profile.md,81
SPEC-30,spec,MX-CS-004,coverage,owns_artifact,12,active,spec/framework/12-matrix-protocol-compliance-profile.md,82
SPEC-30,spec,MX-CS-005,coverage,owns_artifact,12,active,spec/framework/12-matrix-protocol-compliance-profile.md,83
SPEC-30,spec,MX-CS-006,coverage,owns_artifact,12,active,spec/framework/12-matrix-protocol-compliance-profile.md,84
SPEC-30,spec,MX-CS-007,coverage,owns_artifact,12,active,spec/framework/12-matrix-protocol-compliance-profile.md,85
SPEC-30,spec,MX-CS-010,coverage,owns_artifact,12,active,spec/framework/12-matrix-protocol-compliance-profile.md,88
SPEC-30,spec,MX-CS-013,coverage,owns_artifact,12,active,spec/framework/12-matrix-protocol-compliance-profile.md,91
SPEC-30,spec,MX-CS-014,coverage,owns_artifact,12,active,spec/framework/12-matrix-protocol-compliance-profile.md,92
SPEC-30,spec,MX-CS-015,coverage,owns_artifact,12,active,spec/framework/12-matrix-protocol-compliance-profile.md,93
SPEC-30,spec,MX-CS-016,coverage,owns_artifact,12,active,spec/framework/12-matrix-protocol-compliance-profile.md,94
SPEC-30,spec,MX-CS-019,coverage,owns_artifact,12,active,spec/framework/12-matrix-protocol-compliance-profile.md,97
SPEC-30,spec,MX-CS-022,coverage,owns_artifact,12,active,spec/framework/12-matrix-protocol-compliance-profile.md,100
SPEC-30,spec,MX-CS-024,coverage,owns_artifact,12,active,spec/framework/12-matrix-protocol-compliance-profile.md,102
SPEC-30,spec,MX-CS-025,coverage,owns_artifact,12,active,spec/framework/12-matrix-protocol-compliance-profile.md,103
SPEC-30,spec,MX-CS-026,coverage,owns_artifact,12,active,spec/framework/12-matrix-protocol-compliance-profile.md,104
SPEC-30,spec,MX-CS-027,coverage,owns_artifact,12,active,spec/framework/12-matrix-protocol-compliance-profile.md,105
SPEC-30,spec,MX-CS-028,coverage,owns_artifact,12,active,spec/framework/12-matrix-protocol-compliance-profile.md,106
SPEC-30,spec,MX-CS-029,coverage,owns_artifact,12,active,spec/framework/12-matrix-protocol-compliance-profile.md,107
SPEC-30,spec,MX-FED-007,coverage,owns_artifact,12,active,spec/framework/12-matrix-protocol-compliance-profile.md,119
SPEC-30,spec,STATE-DEVICE-LIFECYCLE,state-machine,owns_artifact,25,active,spec/framework/25-sequence-and-state-machine-catalog.md,78
SPEC-30,spec,STATE-SYNC-WAITER,state-machine,owns_artifact,25,active,spec/framework/25-sequence-and-state-machine-catalog.md,79
SPEC-30,spec,STATE-UIA-SESSION,state-machine,owns_artifact,25,active,spec/framework/25-sequence-and-state-machine-catalog.md,77
SPEC-30,spec,STATE-USER-SESSION,state-machine,owns_artifact,25,active,spec/framework/25-sequence-and-state-machine-catalog.md,76
SPEC-31,spec,CF-DO-001,constraint,owns_artifact,13,active,spec/framework/13-cloudflare-platform-constraint-register.md,73
SPEC-31,spec,CF-DO-002,constraint,owns_artifact,13,active,spec/framework/13-cloudflare-platform-constraint-register.md,74
SPEC-31,spec,CF-DO-003,constraint,owns_artifact,13,active,spec/framework/13-cloudflare-platform-constraint-register.md,75
SPEC-31,spec,CF-DO-004,constraint,owns_artifact,13,active,spec/framework/13-cloudflare-platform-constraint-register.md,76
SPEC-31,spec,CF-DO-007,constraint,owns_artifact,13,active,spec/framework/13-cloudflare-platform-constraint-register.md,79
SPEC-31,spec,CF-DO-008,constraint,owns_artifact,13,active,spec/framework/13-cloudflare-platform-constraint-register.md,80
SPEC-31,spec,CF-DO-014,constraint,owns_artifact,13,active,spec/framework/13-cloudflare-platform-constraint-register.md,86
SPEC-31,spec,CF-DO-015,constraint,owns_artifact,13,active,spec/framework/13-cloudflare-platform-constraint-register.md,87
SPEC-31,spec,CF-DO-016,constraint,owns_artifact,13,active,spec/framework/13-cloudflare-platform-constraint-register.md,88
SPEC-31,spec,CF-DO-018,constraint,owns_artifact,13,active,spec/framework/13-cloudflare-platform-constraint-register.md,90
SPEC-31,spec,CF-DO-019,constraint,owns_artifact,13,active,spec/framework/13-cloudflare-platform-constraint-register.md,91
SPEC-31,spec,CF-KV-001,constraint,owns_artifact,13,active,spec/framework/13-cloudflare-platform-constraint-register.md,114
SPEC-31,spec,CF-WKR-003,constraint,owns_artifact,13,active,spec/framework/13-cloudflare-platform-constraint-register.md,44
SPEC-31,spec,CF-WKR-005,constraint,owns_artifact,13,active,spec/framework/13-cloudflare-platform-constraint-register.md,46
SPEC-31,spec,CF-WKR-008,constraint,owns_artifact,13,active,spec/framework/13-cloudflare-platform-constraint-register.md,49
SPEC-31,spec,CF-WKR-023,constraint,owns_artifact,13,active,spec/framework/13-cloudflare-platform-constraint-register.md,64
SPEC-31,spec,FLOW-CS-PROFILE-PROPAGATION,flow,owns_artifact,25,active,spec/framework/25-sequence-and-state-machine-catalog.md,27
SPEC-31,spec,FLOW-CS-ROOM-MEMBERSHIP,flow,owns_artifact,25,active,spec/framework/25-sequence-and-state-machine-catalog.md,38
SPEC-31,spec,FLOW-CS-ROOM-QUERY,flow,owns_artifact,25,active,spec/framework/25-sequence-and-state-machine-catalog.md,39
SPEC-31,spec,FLOW-CS-SEND-EVENT,flow,owns_artifact,25,active,spec/framework/25-sequence-and-state-machine-catalog.md,37
SPEC-31,spec,FLOW-FED-STATE-RETRIEVAL-SERVE,flow,owns_artifact,25,active,spec/framework/25-sequence-and-state-machine-catalog.md,53
SPEC-31,spec,FLOW-ROOM-EVENT-ADMISSION,flow,owns_artifact,25,active,spec/framework/25-sequence-and-state-machine-catalog.md,40
SPEC-31,spec,FLOW-ROOM-FANOUT-REPAIR,flow,owns_artifact,25,active,spec/framework/25-sequence-and-state-machine-catalog.md,42
SPEC-31,spec,FLOW-ROOM-LOCAL-FANOUT,flow,owns_artifact,25,active,spec/framework/25-sequence-and-state-machine-catalog.md,41
SPEC-31,spec,IF-ALARM-002,contract,owns_artifact,23,active,spec/framework/23-interface-contract-catalog.md,213
SPEC-31,spec,IF-CS-019,contract,owns_artifact,23,active,spec/framework/23-interface-contract-catalog.md,69
SPEC-31,spec,IF-CS-030,contract,owns_artifact,23,active,spec/framework/23-interface-contract-catalog.md,76
SPEC-31,spec,IF-CS-031,contract,owns_artifact,23,active,spec/framework/23-interface-contract-catalog.md,77
SPEC-31,spec,IF-CS-032,contract,owns_artifact,23,active,spec/framework/23-interface-contract-catalog.md,78
SPEC-31,spec,IF-CS-033,contract,owns_artifact,23,active,spec/framework/23-interface-contract-catalog.md,79
SPEC-31,spec,IF-CS-034,contract,owns_artifact,23,active,spec/framework/23-interface-contract-catalog.md,80
SPEC-31,spec,IF-CS-035,contract,owns_artifact,23,active,spec/framework/23-interface-contract-catalog.md,81
SPEC-31,spec,IF-CS-053,contract,owns_artifact,23,active,spec/framework/23-interface-contract-catalog.md,113
SPEC-31,spec,IF-CS-054,contract,owns_artifact,23,active,spec/framework/23-interface-contract-catalog.md,114
SPEC-31,spec,IF-CS-056,contract,owns_artifact,23,active,spec/framework/23-interface-contract-catalog.md,116
SPEC-31,spec,IF-CS-064,contract,owns_artifact,23,active,spec/framework/23-interface-contract-catalog.md,124
SPEC-31,spec,IF-INT-ROOM-001,contract,owns_artifact,23,active,spec/framework/23-interface-contract-catalog.md,186
SPEC-31,spec,IF-INT-ROOM-002,contract,owns_artifact,23,active,spec/framework/23-interface-contract-catalog.md,187
SPEC-31,spec,IF-INT-ROOM-003,contract,owns_artifact,23,active,spec/framework/23-interface-contract-catalog.md,188
SPEC-31,spec,IF-INT-USER-003,contract,owns_artifact,23,active,spec/framework/23-interface-contract-catalog.md,182
SPEC-31,spec,MX-CS-008,coverage,owns_artifact,12,active,spec/framework/12-matrix-protocol-compliance-profile.md,86
SPEC-31,spec,MX-CS-009,coverage,owns_artifact,12,active,spec/framework/12-matrix-protocol-compliance-profile.md,87
SPEC-31,spec,MX-CS-010,coverage,owns_artifact,12,active,spec/framework/12-matrix-protocol-compliance-profile.md,88
SPEC-31,spec,MX-CS-015,coverage,owns_artifact,12,active,spec/framework/12-matrix-protocol-compliance-profile.md,93
SPEC-31,spec,MX-CS-021,coverage,owns_artifact,12,active,spec/framework/12-matrix-protocol-compliance-profile.md,99
SPEC-31,spec,MX-CS-022,coverage,owns_artifact,12,active,spec/framework/12-matrix-protocol-compliance-profile.md,100
SPEC-31,spec,MX-CS-023,coverage,owns_artifact,12,active,spec/framework/12-matrix-protocol-compliance-profile.md,101
SPEC-31,spec,MX-CS-029,coverage,owns_artifact,12,active,spec/framework/12-matrix-protocol-compliance-profile.md,107
SPEC-31,spec,MX-FED-004,coverage,owns_artifact,12,active,spec/framework/12-matrix-protocol-compliance-profile.md,116
SPEC-31,spec,MX-FED-005,coverage,owns_artifact,12,active,spec/framework/12-matrix-protocol-compliance-profile.md,117
SPEC-31,spec,MX-RV-011,coverage,owns_artifact,12,active,spec/framework/12-matrix-protocol-compliance-profile.md,136
SPEC-31,spec,MX-RV-012,coverage,owns_artifact,12,active,spec/framework/12-matrix-protocol-compliance-profile.md,137
SPEC-31,spec,MX-RV-013,coverage,owns_artifact,12,active,spec/framework/12-matrix-protocol-compliance-profile.md,138
SPEC-31,spec,STATE-ROOM-EVENT-ADMISSION,state-machine,owns_artifact,25,active,spec/framework/25-sequence-and-state-machine-catalog.md,80
SPEC-31,spec,STATE-ROOM-FANOUT-DELIVERY,state-machine,owns_artifact,25,active,spec/framework/25-sequence-and-state-machine-catalog.md,81
SPEC-31,spec,STATE-ROOM-MEMBERSHIP,state-machine,owns_artifact,25,active,spec/framework/25-sequence-and-state-machine-catalog.md,82
SPEC-32,spec,CF-DO-001,constraint,owns_artifact,13,active,spec/framework/13-cloudflare-platform-constraint-register.md,73
SPEC-32,spec,CF-DO-002,constraint,owns_artifact,13,active,spec/framework/13-cloudflare-platform-constraint-register.md,74
SPEC-32,spec,CF-DO-004,constraint,owns_artifact,13,active,spec/framework/13-cloudflare-platform-constraint-register.md,76
SPEC-32,spec,CF-DO-007,constraint,owns_artifact,13,active,spec/framework/13-cloudflare-platform-constraint-register.md,79
SPEC-32,spec,CF-DO-008,constraint,owns_artifact,13,active,spec/framework/13-cloudflare-platform-constraint-register.md,80
SPEC-32,spec,CF-DO-013,constraint,owns_artifact,13,active,spec/framework/13-cloudflare-platform-constraint-register.md,85
SPEC-32,spec,CF-DO-014,constraint,owns_artifact,13,active,spec/framework/13-cloudflare-platform-constraint-register.md,86
SPEC-32,spec,CF-DO-015,constraint,owns_artifact,13,active,spec/framework/13-cloudflare-platform-constraint-register.md,87
SPEC-32,spec,CF-DO-016,constraint,owns_artifact,13,active,spec/framework/13-cloudflare-platform-constraint-register.md,88
SPEC-32,spec,CF-DO-018,constraint,owns_artifact,13,active,spec/framework/13-cloudflare-platform-constraint-register.md,90
SPEC-32,spec,CF-DO-019,constraint,owns_artifact,13,active,spec/framework/13-cloudflare-platform-constraint-register.md,91
SPEC-32,spec,CF-KV-001,constraint,owns_artifact,13,active,spec/framework/13-cloudflare-platform-constraint-register.md,114
SPEC-32,spec,CF-KV-002,constraint,owns_artifact,13,active,spec/framework/13-cloudflare-platform-constraint-register.md,115
SPEC-32,spec,CF-NET-001,constraint,owns_artifact,13,active,spec/framework/13-cloudflare-platform-constraint-register.md,142
SPEC-32,spec,CF-NET-002,constraint,owns_artifact,13,active,spec/framework/13-cloudflare-platform-constraint-register.md,143
SPEC-32,spec,CF-WKR-002,constraint,owns_artifact,13,active,spec/framework/13-cloudflare-platform-constraint-register.md,43
SPEC-32,spec,CF-WKR-005,constraint,owns_artifact,13,active,spec/framework/13-cloudflare-platform-constraint-register.md,46
SPEC-32,spec,CF-WKR-006,constraint,owns_artifact,13,active,spec/framework/13-cloudflare-platform-constraint-register.md,47
SPEC-32,spec,CF-WKR-023,constraint,owns_artifact,13,active,spec/framework/13-cloudflare-platform-constraint-register.md,64
SPEC-32,spec,CF-WKR-024,constraint,owns_artifact,13,active,spec/framework/13-cloudflare-platform-constraint-register.md,65
SPEC-32,spec,FLOW-FED-DISABLED-ROUTE,flow,owns_artifact,25,active,spec/framework/25-sequence-and-state-machine-catalog.md,58
